name,star,review,response,review 
DAHLET JEAN CHRISTOPHE,5 stars,,1,"Super cabinet, je recommande.
Je viens tous les ans, de bons conseils et un dentiste très compétent et à l’écoute."
DAHLET JEAN CHRISTOPHE,5 stars,,1,"Mon rendez-vous pour mes dents de sagesse s'est passé parfaitement. Très peu de douleur dans les jours suivants, consultation rapide et efficace."
DAHLET JEAN CHRISTOPHE,1 star,,1,"TRÈS TRÈS MAUVAIS, je déconseille ! Il me demande de revenir 2 fois pour une petite carrie et quand le plombage est fait, celui-ci est fait de travers! 8 mois que je souffre car vous n'avez pas envelé le nerf, le plombage a été fait juste à côté du nerf et en plus vous souhaitiez le faire sans anesthésie ! Quand je reviens vers vous, vous me dites que je n'ai rien et de nouveau vous refaite marcher la carte vitale alors qu'il n y a eu aucune intervention!!!
J'ai changé de dentiste car très très déçue de vos prestations! Et le trou de la secu ne viens pas des patients mais des ""docteurs"" comme vous! Du grand n'importe quoi... J'ai un nouveau dentiste désormais c'est Dr Pousse situé place Kléber même si il est plus loin de chez moi il reste très efficace car en une intervention tout est réparé, très satisfaite et heureusement qu'ils ont étaient là pour rattraper ce désastre parti de rien. Au revoir!"
DAHLET JEAN CHRISTOPHE,5 stars,,1,"Une jolie découverte que ce dentiste! Très professionnel, courtois et sympathique. Il sait de quoi il parle, connaît bien son métier et est surtout très délicat!! Je le recommande sincèrement!"
DAHLET JEAN CHRISTOPHE,5 stars,,1,Le Dr Dahlet est très à l'écoute de ses patients. Sympathique et courtois c'est aussi un excellent pédagogue qui prend le temps d'expliquer ses interventions.
DAHLET JEAN CHRISTOPHE,5 stars,,1,"Excellent dentiste, qui est très performant sur la pose d'implants ""pas mal du tout"", très agréable dan son contact, et résultat final bluffant!!!, suis d’ailleurs très surpris des avis négatifs émis sur lui.... enfin les gens!!!!"
DAHLET JEAN CHRISTOPHE,2 stars,,1,a l époque j ai écoute le dentiste  et j ai choisi  des implant en métal alors  que  ç est très  mauvais  pourquoi me le proposez  alors que les dentiste connaît  les risques  qu  il peut y avoir  en proposant  ceci au patient  je comprends pas
DAHLET JEAN CHRISTOPHE,5 stars,,0,"Cabinet du Docteur Dahlet :
Professionnalisme, Confiance et disponibilité sont toujours au rendez-vous .
Un grand Merci !"
DAHLET JEAN CHRISTOPHE,5 stars,,0,"Au top! Toute l équipe est formidable,souriante,compétente !"
DAHLET JEAN CHRISTOPHE,5 stars,,0,Dr Dahlet est notre dentiste depuis plusieurs années. Très pro et proche de ses patients !
DAHLET JEAN CHRISTOPHE,5 stars,,0,"très satisfait, m'a été recommandé par mon dentiste pour la pause d'un implant 👍
(aucune douleur) …"
DAHLET JEAN CHRISTOPHE,5 stars,,0,Dentiste competent qui aime ce qu'il fait et qui fait attention qu le travail soit a la fois agréable pour le client et bien fait.
DAHLET JEAN CHRISTOPHE,5 stars,,0,Conseille meilleure chirurgien dentiste ! O top 👍 …
DAHLET JEAN CHRISTOPHE,5 stars,,0,"Sympa, pro et efficace / même pas mal / un secrétariat arrangeant et souriant - que demander de mieux ?"
DAHLET JEAN CHRISTOPHE,5 stars,,0,"Un dentiste à l'écoute, attentionné et avec un bon trait d'humour."
DAHLET JEAN CHRISTOPHE,5 stars,,0,Super Cabinet dentaire de la secrétaire au praticien
DAHLET JEAN CHRISTOPHE,5 stars,,0,Efficace et sans douleur. Merci Docteur
DAHLET JEAN CHRISTOPHE,5 stars,,0,J’ai consulté le docteur Dahlet Olivier pour des Pose d'implants 2 en 2017 et 2 en 2018 et 2 en 2019 et mon épouse 2 en 2022  très satisfait pour sa rigueur / professionnalisme / résultat très bien / aurais du faire plus tôt.  Merci au Dr Dahlet et les assistantes pour leur gentillesse.
DAHLET JEAN CHRISTOPHE,5 stars,,0,
DAHLET JEAN CHRISTOPHE,5 stars,,0,
DAHLET JEAN CHRISTOPHE,5 stars,,0,
DAHLET JEAN CHRISTOPHE,5 stars,,0,
DAHLET JEAN CHRISTOPHE,5 stars,,0,
DAHLET JEAN CHRISTOPHE,5 stars,,0,
TISKYEH DIMA,5 stars,,0,"Une dent de sauvée grâce au docteur TISKYEH. Elle s'est principalement occupée du traitement de racine et de la pose d'une couronne avec énormément de précision. Elle possède toutes les qualités qu'un dentiste doit avoir, et précisément le sens du détail. Je viens de Mulhouse et reviendrai plusieurs fois par an pour être prise en charge par un dentiste aussi exceptionnel qu'elle."
TISKYEH DIMA,5 stars,,0,Dentiste formidable !! Très professionnel est d'une douceur incroyable ! Je la recommande a 100%.
TISKYEH DIMA,5 stars,,0,"Un dentiste exceptionnel ! Mme TISKYEH offre des soins dentaires de qualité, elle est très attentionnée et l'expérience est agréable.
Je recommande vivement!"
TISKYEH DIMA,1 star,,0,Je ne conseille cette dentiste absolument a personne....j ai attrapée une infection grave à l'os d une dent que j' ai traînée plusieurs mois...c était l enfer.Tres mauvaise dentiste
TISKYEH DIMA,5 stars,,0,"Dentiste très professionnelle, douce et hyper patiente.
Elle prend le temps qu'il faut pour atteindre les meilleurs résultats dans les soins proposés."
TISKYEH DIMA,5 stars,,0,"Super dentiste!! Rassurante, patiente, et fait un formidable travaille!"
TISKYEH DIMA,5 stars,,0,"Dr.Dima Tiskyeh is a great Dentist, she is very knowledgable and very kind. I would recommend her and her practice to a friend."
TISKYEH DIMA,5 stars,,0,"Jeune dentiste à l’écoute des besoins de ses patients, disponible et très professionnelle. Je recommande !"
TISKYEH DIMA,5 stars,,0,"chirurgien dentiste top, prend son temps pour offrir des soins de qualité.
je recommande fortement!"
TISKYEH DIMA,5 stars,,0,"Très bonne praticienne. Rapide, efficace,
précise comme un orfèvre. Du travail de haute précision."
TISKYEH DIMA,5 stars,,0,Le meilleur dentiste que je recommande vivement !!
TISKYEH DIMA,5 stars,,0,Tout est parfait !
TISKYEH DIMA,5 stars,,0,"The best dentist ever
Thanks Dr Dima"
TISKYEH DIMA,5 stars,,0,Top dentiste je recommande.
TISKYEH DIMA,5 stars,,0,le meilleur médecin que j'ai jamais rencontré
TISKYEH DIMA,5 stars,,0,
TISKYEH DIMA,5 stars,,0,
TISKYEH DIMA,5 stars,,0,
TISKYEH DIMA,5 stars,,0,
TISKYEH DIMA,5 stars,,0,
TISKYEH DIMA,5 stars,,0,
TISKYEH DIMA,5 stars,,0,
TISKYEH DIMA,5 stars,,0,
LAMBERT PHILIPPE,5 stars,,0,"Dentiste formidable qui a sauvé toute ma machoire... alors oui, les multiples types de plombages toxiques qui dataient de mon enfance, il me les a nettoyé et après plusieurs années le résultat pour une patiente malade orpheline est stupéfiant : plus aucune carie dentaire, ni infection (héritage génétique) donc, je ne sais pour les autres patients qui ont écrit des commentaires négatifs mais s'ils me voyaient, ils réfléchiraient à leur propos quand à un véritable professionnel et humaniste! Je ne vais plus chez aucun autre dentiste. Je suis entièrement satisfaite."
LAMBERT PHILIPPE,5 stars,,0,"Après avoir fait pas mal de dentiste sur Strasbourg et environ, franchement pas déçu !

Il m’a sauvé plusieurs dents que d’autres avaient condamnés.
J’avais toujours la hantise avec les dents mais Il m’a réconcilié avec le dentiste !"
LAMBERT PHILIPPE,1 star,,0,"A fuir !!!... A l'époque, j'y suis allé en urgence pour une dent cassée. Vue que j'avais des dents avec des plombages en amalgame, il m'a fait faire une radio panoramique des dents. Il m'a dit que c'était toxique que cela pouvait provoquer des soucis de santé et qu'ils valaient mieux les enlever mais au risque de casser les dents. Il a réussi par je ne sais quel moyen à me convaincre de faire 5 couronnes !!! Qu'il m'a fait en 1/2 demi journée  et il me les a posées sur dents vivantes (non devitalisées). Bref après autant de temps j'ai toujours la colère contre ce dentiste, pardon boucher !!!...

J'ai depuis ce jour une gêne qui me pourrit la vie.

Avec le recul je regrette de ne pas avoir fait quelque chose contre lui !!!..."
LAMBERT PHILIPPE,5 stars,,0,"Dentiste juste formidable
Quand je voit les commentaires médiocre à son sujet
Je comprend pas
Pour moi le meilleur de stras
Merci doc ☺️☺️☺️
8 ans que sa bouge pas
Au Max Philippe"
LAMBERT PHILIPPE,2 stars,,0,"J'ai du venir sur 2 rendez vous pour faire soigner un carrie, dont j'avais déjà la connaissance et dont j'avais demander de la soigner des le 1er rendez-vous et après soin,une semaine âpres est devenue très sensible et  douloureuse. Décue des soins"
LAMBERT PHILIPPE,1 star,,0,Soigne des dents qui n'en ont pas besoin... à fuir
LAMBERT PHILIPPE,5 stars,,0,Très bon dentiste
FREY ANDRE MARIE,5 stars,,0,"Après d’autres expériences ( j’ai 66 ans ) chez les dentistes, je peux affirmer que le Dr A.M.FREY, est un professionnel digne de ce nom, qualité d’écoutes, solutions a tout problèmes, j’ai dû faire extraire des dents et faire des implants, le tout a été fait avec une hygiène parfaite, avec des soins appropriés, je recommande le dentiste A.M.FREY"
FREY ANDRE MARIE,5 stars,,0,"Le Docteur Frey est un excellent professionnel, il m'a beaucoup aidé à corriger des travaux dentaire qu'un autre dentiste m'avait fait et j'en suis pleinement satisfait, encore merci à vous car cela a bien changé mon quotidien.
Je rejoint également un commentaire un peu plus ancien et effectivement  il est très ponctuel et absolument pas dans la précipitation, on peu très bien discuté avec lui. Je recommande pleinement le Docteur Frey."
FREY ANDRE MARIE,2 stars,,0,"Chirurgien au contact très agréable mais j'ai très souvent fait des infections (normalement j'en fait très peu) après les soins, dont une après la pose d'une couronne qui venait juste d'être posée, et 2 ou 3 semaines plus tard, celle-ci a dû être ôtée et la dent arrachée suite à une infection côté palet. Même chose pour une dent qui avait été soignée pour une carie, j'ai ressenti des douleurs très importantes après les soins puis infection quelques temps plus tard et la dent a donc dû être percée pour injection d'un désinfectant au niveau de la racine et dévitalisation..."
FREY ANDRE MARIE,1 star,,0,"Il est super difficile d’obtenir le rdv avec Dr Frey (la plupart de temps on tombe sur la messagerie et les délais des consultations sont très longs). Lors du premier rdv il y a environ un an, on a fait un bilan des dents à soigner et j’ai reçu un devis pour la mutuelle. Après quelques vaines tentatives de prise de rdv l’année dernière, ce mois-ci, voulant demarrer les soins, j’ai demandé deux rendez-vous dans le même mois, car vu la longue attente entre les visites, plusieurs dents à soigner, et mes plans, je n’avais ni temps ni courage d’y passer 3 ans. En contactant le dentiste, j’apprends qu’avant de demarrer les soins, je dois accepter le devis, et venir pour un deuxième rendez-vous « de planification ». Payant, bien sûr. Ne connaissant pas encore le travail de ce dentiste, par ailleurs très sympathique lors du premier rdv, je n’avais pas envie de m’engager tout de suite sur la totalité du devis, assez élevé. Du coup, lors de notre échange des mails (car toujours impossible de joindre le cabinet au téléphone), sous prétexte «qu’il n'est jamais bien d'engager des travaux sous la contrainte du temps» , Dr Frey a poliment refusé de soigner ma denture. C’est la première fois de ma vie, que je passe autant de temps à démarcher un médecin pour obtenir les soins, et que de plus on refuse de me fournir le service sous prétexte que deux rendez-vous dans le mois c’est trop... J’en reste perplexe."
FREY ANDRE MARIE,5 stars,,0,"Je prends rarement la peine de laisser un avis sur un docteur ou autre, mais le Dr Frey est vraiment super, super sympathique et honnête, il prend le temps de discuter et tout, il est vraiment à l'écoute.
Franchement j'ai presque envie d'y retourner sans raison tellement il est sympa, pour grand et petit je recommande les yeux fermés.

J'allais oublier, il est très ponctuel et absolument pas dans la précipitation !"
FREY ANDRE MARIE,5 stars,,0,"Le meilleur dentiste de France et de Navarre.
Très pro, très relaxant (malgré son métier), apporte toujours des explications claires et précises.
Cerise sur le gâteau, il est toujours ponctuel, une première pour un professionnel de santé."
FREY ANDRE MARIE,5 stars,,0,"Je recommande le docteur Frey vraiment ils prend  le temps pour ses soins et il prend aussi le temps de vous expliquer ce qu'il ne va pas, je ne regrette vraiment pas le déplacement sa change des chirurgiens dentistes qui travaille a la chaîne en 15min chrono!!!! j'ai validé mon nouveau dentiste 😁😁😁 …"
FREY ANDRE MARIE,5 stars,,0,"Super dentiste! Très humain, à l'écoute de ses patients, et prends le temps d'apporter toutes les explications nécessaires. Un grand merci pour le professionnalisme et la bienveillance."
FREY ANDRE MARIE,5 stars,,0,Au top ! Très bon dentiste. Beaucoup d'humour et prend du temps avec le patient. Il est souple et arrangeant. Je conseille.
FREY ANDRE MARIE,5 stars,,0,"Le meilleur de tout les dentites, tellement gentil et à l'ecoute avec ces patients j'ai pas de mot, moi qui a peuir dentiste, j'ai senti aucune douleur, je recommande à 1000% les yeux fermé!!!!  (le douanier)"
FREY ANDRE MARIE,5 stars,,0,"Dentiste exceptionnel ! Docteur Frey m'a posé 3 couronnes dont une sur un implant...super boulot 👍 Tarifs raisonnables, ne pousse jamais à la consommation …"
FREY ANDRE MARIE,5 stars,,0,"Excellent professionnel qui travaille calmement,  écoute les clients ,  tient compte de leurs remarques etc.... Le travail est remarquable, précis et en adéquation totale  avec ce que souhaite le client.
A recommander."
FREY ANDRE MARIE,5 stars,,0,Excellent dentiste! J’ai recommandé à tous mes collègues.
FREY ANDRE MARIE,5 stars,,0,Dentiste génial je recommande super accueil il fait un super travail
FREY ANDRE MARIE,5 stars,,0,
FREY ANDRE MARIE,5 stars,,0,
FREY ANDRE MARIE,5 stars,,0,
FREY ANDRE MARIE,5 stars,,0,
FREY ANDRE MARIE,5 stars,,0,
FREY ANDRE MARIE,5 stars,,0,
FREY ANDRE MARIE,5 stars,,0,
SAAD PAUL JACQUES,5 stars,,0,"Surper dentiste, souriant, accueillant, conseil ses clients mots a mots, prends soins de ses clients. Cabinet propre et calme.
Je vous le recommande. 😊😊😊 …"
SAAD PAUL JACQUES,5 stars,,0,"Excellent chirurgien, je le conseille vivement. Il previlegie le soin et il est à l'écoute du patient. Son cabinet est magnifique voire apaisant."
SAAD PAUL JACQUES,5 stars,,0,"J'ai été soigné par Dr Saad fils et il est tout aussi compétant que son père.

Je recommande à  100%"
SAAD PAUL JACQUES,5 stars,,0,"Excellent dentiste très chaleureux. Une délicatesse inédite pour le détartrage, je le recommande donc."
SAAD PAUL JACQUES,5 stars,,0,Très bon dentiste. Très professionnel. Les rdv a l'heure! Prend le temps d'expliquer et de répondre aux questions. 👍 …
SAAD PAUL JACQUES,5 stars,,0,Très bon dentiste. A l’écoute et prends soin des cas difficiles. Pas d’attente pour les rdv car il connaît ses patients avec leurs pathologies et c’est vraiment agréable. A la fois pro et surtout humain car chez lui nous ne sommes pas un numéro ou un matricule mais une personne.
